experiment,colorspace,corruption,severity,accuracy,luminosity
exp_grayscale,grayscale,contrast,3,0.8837,True
exp_grayscale,grayscale,contrast,4,0.8749,True
exp_grayscale,grayscale,contrast,5,0.8385,True
exp_grayscale,grayscale,elastic_transform,1,0.8338,False
exp_grayscale,grayscale,elastic_transform,2,0.8286,False
exp_grayscale,grayscale,elastic_transform,3,0.7918,False
exp_grayscale,grayscale,elastic_transform,4,0.7113,False
exp_grayscale,grayscale,elastic_transform,5,0.6511,False
exp_grayscale,grayscale,pixelate,1,0.8524,False
exp_grayscale,grayscale,pixelate,2,0.7895,False
exp_grayscale,grayscale,pixelate,3,0.737,False
exp_grayscale,grayscale,pixelate,4,0.5751,False
exp_grayscale,grayscale,pixelate,5,0.3924,False
exp_grayscale,grayscale,jpeg_compression,1,0.8305,False
exp_grayscale,grayscale,jpeg_compression,2,0.7855,False
exp_grayscale,grayscale,jpeg_compression,3,0.7713,False
exp_grayscale,grayscale,jpeg_compression,4,0.7457,False
exp_grayscale,grayscale,jpeg_compression,5,0.7214,False
exp_grayscale,grayscale,saturate,1,0.8877,False
exp_grayscale,grayscale,saturate,2,0.8871,False
exp_grayscale,grayscale,saturate,3,0.8857,False
exp_grayscale,grayscale,saturate,4,0.8699,False
exp_grayscale,grayscale,saturate,5,0.8496,False
