experiment,colorspace,corruption,severity,accuracy,luminosity
exp_grayscale,grayscale,gaussian_blur,2,0.773,False
exp_grayscale,grayscale,gaussian_blur,3,0.5353,False
exp_grayscale,grayscale,gaussian_blur,4,0.3084,False
exp_grayscale,grayscale,gaussian_blur,5,0.1486,False
exp_grayscale,grayscale,snow,1,0.8122,False
exp_grayscale,grayscale,snow,2,0.6694,False
exp_grayscale,grayscale,snow,3,0.7147,False
exp_grayscale,grayscale,snow,4,0.6855,False
exp_grayscale,grayscale,snow,5,0.6272,False
exp_grayscale,grayscale,frost,1,0.8298,False
exp_grayscale,grayscale,frost,2,0.7465,False
exp_grayscale,grayscale,frost,3,0.6283,False
exp_grayscale,grayscale,frost,4,0.6093,False
exp_grayscale,grayscale,frost,5,0.4973,False
exp_grayscale,grayscale,fog,1,0.905,True
exp_grayscale,grayscale,fog,2,0.8832,True
exp_grayscale,grayscale,fog,3,0.8438,True
exp_grayscale,grayscale,fog,4,0.7942,True
exp_grayscale,grayscale,fog,5,0.5662,True
exp_grayscale,grayscale,brightness,1,0.91,True
exp_grayscale,grayscale,brightness,2,0.9009,True
exp_grayscale,grayscale,brightness,3,0.8904,True
exp_grayscale,grayscale,brightness,4,0.8757,True
exp_grayscale,grayscale,brightness,5,0.8399,True
exp_grayscale,grayscale,spatter,1,0.8563,False
exp_grayscale,grayscale,spatter,2,0.7545,False
exp_grayscale,grayscale,spatter,3,0.6847,False
exp_grayscale,grayscale,spatter,4,0.7898,False
exp_grayscale,grayscale,spatter,5,0.6772,False
exp_grayscale,grayscale,contrast,1,0.9027,True
exp_grayscale,grayscale,contrast,2,0.8644,True
exp_grayscale,grayscale,contrast,3,0.8235,True
exp_grayscale,grayscale,contrast,4,0.7324,True
exp_grayscale,grayscale,contrast,5,0.3462,True
exp_grayscale,grayscale,elastic_transform,1,0.8297,False
exp_grayscale,grayscale,elastic_transform,2,0.8263,False
exp_grayscale,grayscale,elastic_transform,3,0.7511,False
exp_grayscale,grayscale,elastic_transform,4,0.6579,False
exp_grayscale,grayscale,elastic_transform,5,0.6275,False
exp_grayscale,grayscale,pixelate,1,0.8548,False
exp_grayscale,grayscale,pixelate,2,0.7543,False
exp_grayscale,grayscale,pixelate,3,0.6651,False
exp_grayscale,grayscale,pixelate,4,0.4517,False
exp_grayscale,grayscale,pixelate,5,0.3059,False
exp_grayscale,grayscale,jpeg_compression,1,0.8284,False
exp_grayscale,grayscale,jpeg_compression,2,0.7761,False
exp_grayscale,grayscale,jpeg_compression,3,0.7554,False
exp_grayscale,grayscale,jpeg_compression,4,0.7282,False
exp_grayscale,grayscale,jpeg_compression,5,0.6885,False
exp_grayscale,grayscale,saturate,1,0.9084,False
exp_grayscale,grayscale,saturate,2,0.9036,False
exp_grayscale,grayscale,saturate,3,0.9071,False
exp_grayscale,grayscale,saturate,4,0.8923,False
exp_grayscale,grayscale,saturate,5,0.8747,False
