experiment,colorspace,corruption,severity,accuracy,luminosity
exp_hsv,hsv,zoom_blur,1,0.842,False
exp_hsv,hsv,zoom_blur,2,0.8405,False
exp_hsv,hsv,zoom_blur,3,0.8158,False
exp_hsv,hsv,zoom_blur,4,0.7952,False
exp_hsv,hsv,zoom_blur,5,0.7589,False
exp_hsv,hsv,gaussian_blur,1,0.8921,False
exp_hsv,hsv,gaussian_blur,2,0.8535,False
exp_hsv,hsv,gaussian_blur,3,0.8164,False
exp_hsv,hsv,gaussian_blur,4,0.7723,False
exp_hsv,hsv,gaussian_blur,5,0.6567,False
exp_hsv,hsv,snow,1,0.8645,False
exp_hsv,hsv,snow,2,0.8196,False
exp_hsv,hsv,snow,3,0.8137,False
exp_hsv,hsv,snow,4,0.7847,False
exp_hsv,hsv,snow,5,0.7655,False
exp_hsv,hsv,frost,1,0.8697,False
exp_hsv,hsv,frost,2,0.8369,False
exp_hsv,hsv,frost,3,0.7952,False
exp_hsv,hsv,frost,4,0.7897,False
exp_hsv,hsv,frost,5,0.7481,False
exp_hsv,hsv,fog,1,0.8876,True
exp_hsv,hsv,fog,2,0.8736,True
exp_hsv,hsv,fog,3,0.8466,True
exp_hsv,hsv,fog,4,0.8021,True
exp_hsv,hsv,fog,5,0.6697,True
exp_hsv,hsv,brightness,1,0.8941,True
exp_hsv,hsv,brightness,2,0.8888,True
exp_hsv,hsv,brightness,3,0.8795,True
exp_hsv,hsv,brightness,4,0.8681,True
exp_hsv,hsv,brightness,5,0.8309,True
exp_hsv,hsv,spatter,1,0.8813,False
exp_hsv,hsv,spatter,2,0.8595,False
exp_hsv,hsv,spatter,3,0.8252,False
exp_hsv,hsv,spatter,4,0.8362,False
exp_hsv,hsv,spatter,5,0.7849,False
exp_hsv,hsv,contrast,1,0.8886,True
exp_hsv,hsv,contrast,2,0.8712,True
exp_hsv,hsv,contrast,3,0.8562,True
exp_hsv,hsv,contrast,4,0.83,True
exp_hsv,hsv,contrast,5,0.713,True
exp_hsv,hsv,elastic_transform,1,0.8545,False
exp_hsv,hsv,elastic_transform,2,0.8508,False
exp_hsv,hsv,elastic_transform,3,0.8346,False
exp_hsv,hsv,elastic_transform,4,0.8095,False
exp_hsv,hsv,elastic_transform,5,0.7839,False
exp_hsv,hsv,pixelate,1,0.885,False
exp_hsv,hsv,pixelate,2,0.8715,False
exp_hsv,hsv,pixelate,3,0.8621,False
exp_hsv,hsv,pixelate,4,0.826,False
exp_hsv,hsv,pixelate,5,0.7541,False
exp_hsv,hsv,jpeg_compression,1,0.8553,False
exp_hsv,hsv,jpeg_compression,2,0.8325,False
exp_hsv,hsv,jpeg_compression,3,0.8212,False
exp_hsv,hsv,jpeg_compression,4,0.8091,False
exp_hsv,hsv,jpeg_compression,5,0.7886,False
exp_hsv,hsv,saturate,1,0.8622,False
exp_hsv,hsv,saturate,2,0.8349,False
exp_hsv,hsv,saturate,3,0.8841,False
exp_hsv,hsv,saturate,4,0.862,False
exp_hsv,hsv,saturate,5,0.8391,False
exp_grayscale,grayscale,gaussian_noise,1,0.7157,False
exp_grayscale,grayscale,gaussian_noise,2,0.5659,False
exp_grayscale,grayscale,gaussian_noise,3,0.4231,False
exp_grayscale,grayscale,gaussian_noise,4,0.3715,False
exp_grayscale,grayscale,gaussian_noise,5,0.3226,False
exp_grayscale,grayscale,shot_noise,1,0.7856,False
exp_grayscale,grayscale,shot_noise,2,0.7029,False
exp_grayscale,grayscale,shot_noise,3,0.5332,False
exp_grayscale,grayscale,shot_noise,4,0.4641,False
exp_grayscale,grayscale,shot_noise,5,0.3572,False
exp_grayscale,grayscale,impulse_noise,1,0.8149,False
exp_grayscale,grayscale,impulse_noise,2,0.7596,False
exp_grayscale,grayscale,impulse_noise,3,0.7031,False
exp_grayscale,grayscale,impulse_noise,4,0.5726,False
exp_grayscale,grayscale,impulse_noise,5,0.4209,False
exp_grayscale,grayscale,speckle_noise,1,0.7838,False
exp_grayscale,grayscale,speckle_noise,2,0.6631,False
exp_grayscale,grayscale,speckle_noise,3,0.6016,False
exp_grayscale,grayscale,speckle_noise,4,0.4884,False
exp_grayscale,grayscale,speckle_noise,5,0.3813,False
exp_grayscale,grayscale,defocus_blur,1,0.8862,False
exp_grayscale,grayscale,defocus_blur,2,0.8704,False
exp_grayscale,grayscale,defocus_blur,3,0.8323,False
exp_grayscale,grayscale,defocus_blur,4,0.7522,False
exp_grayscale,grayscale,defocus_blur,5,0.6034,False
exp_grayscale,grayscale,glass_blur,1,0.4766,False
exp_grayscale,grayscale,glass_blur,2,0.4841,False
exp_grayscale,grayscale,glass_blur,3,0.5175,False
exp_grayscale,grayscale,glass_blur,4,0.3712,False
exp_grayscale,grayscale,glass_blur,5,0.3957,False
exp_grayscale,grayscale,motion_blur,1,0.8388,False
exp_grayscale,grayscale,motion_blur,2,0.7655,False
exp_grayscale,grayscale,motion_blur,3,0.684,False
exp_grayscale,grayscale,motion_blur,4,0.6828,False
exp_grayscale,grayscale,motion_blur,5,0.6115,False
exp_grayscale,grayscale,zoom_blur,1,0.8081,False
exp_grayscale,grayscale,zoom_blur,2,0.7943,False
exp_grayscale,grayscale,zoom_blur,3,0.7427,False
exp_grayscale,grayscale,zoom_blur,4,0.7002,False
exp_grayscale,grayscale,zoom_blur,5,0.6169,False
exp_grayscale,grayscale,gaussian_blur,1,0.887,False
exp_grayscale,grayscale,gaussian_blur,2,0.832,False
exp_grayscale,grayscale,gaussian_blur,3,0.7511,False
exp_grayscale,grayscale,gaussian_blur,4,0.6305,False
exp_grayscale,grayscale,gaussian_blur,5,0.3983,False
exp_grayscale,grayscale,snow,1,0.8211,False
exp_grayscale,grayscale,snow,2,0.7103,False
exp_grayscale,grayscale,snow,3,0.7403,False
exp_grayscale,grayscale,snow,4,0.7083,False
exp_grayscale,grayscale,snow,5,0.6579,False
exp_grayscale,grayscale,frost,1,0.8364,False
exp_grayscale,grayscale,frost,2,0.7736,False
exp_grayscale,grayscale,frost,3,0.6794,False
exp_grayscale,grayscale,frost,4,0.6657,False
exp_grayscale,grayscale,frost,5,0.5799,False
exp_grayscale,grayscale,fog,1,0.8864,True
exp_grayscale,grayscale,fog,2,0.869,True
exp_grayscale,grayscale,fog,3,0.8446,True
exp_grayscale,grayscale,fog,4,0.7907,True
exp_grayscale,grayscale,fog,5,0.5937,True
exp_grayscale,grayscale,brightness,1,0.89,True
exp_grayscale,grayscale,brightness,2,0.8853,True
exp_grayscale,grayscale,brightness,3,0.8761,True
exp_grayscale,grayscale,brightness,4,0.8671,True
exp_grayscale,grayscale,brightness,5,0.8332,True
exp_grayscale,grayscale,spatter,1,0.8551,False
exp_grayscale,grayscale,spatter,2,0.8018,False
exp_grayscale,grayscale,spatter,3,0.7506,False
exp_grayscale,grayscale,spatter,4,0.8001,False
exp_grayscale,grayscale,spatter,5,0.726,False
exp_grayscale,grayscale,contrast,1,0.8884,True
exp_grayscale,grayscale,contrast,2,0.8853,True
exp_grayscale,grayscale,contrast,3,0.8807,True
exp_grayscale,grayscale,contrast,4,0.8735,True
exp_grayscale,grayscale,contrast,5,0.8396,True
exp_grayscale,grayscale,elastic_transform,1,0.8297,False
exp_grayscale,grayscale,elastic_transform,2,0.8301,False
exp_grayscale,grayscale,elastic_transform,3,0.7965,False
exp_grayscale,grayscale,elastic_transform,4,0.7183,False
exp_grayscale,grayscale,elastic_transform,5,0.65,False
exp_grayscale,grayscale,pixelate,1,0.859,False
exp_grayscale,grayscale,pixelate,2,0.7956,False
exp_grayscale,grayscale,pixelate,3,0.7532,False
exp_grayscale,grayscale,pixelate,4,0.6042,False
exp_grayscale,grayscale,pixelate,5,0.3883,False
exp_grayscale,grayscale,jpeg_compression,1,0.8265,False
exp_grayscale,grayscale,jpeg_compression,2,0.7828,False
exp_grayscale,grayscale,jpeg_compression,3,0.7678,False
exp_grayscale,grayscale,jpeg_compression,4,0.7497,False
exp_grayscale,grayscale,jpeg_compression,5,0.7198,False
exp_grayscale,grayscale,saturate,1,0.8874,False
exp_grayscale,grayscale,saturate,2,0.8877,False
exp_grayscale,grayscale,saturate,3,0.881,False
exp_grayscale,grayscale,saturate,4,0.8677,False
exp_grayscale,grayscale,saturate,5,0.848,False
